index,base,input,MPFR,Posit64,Double,winner
819,0.0862427,0.0172502,0.087950937403425738,2.305145116546797989,0.087950937403425744,Double
820,0.788544,0.300207,0.843757266265793891,0.843757266265793948,0.843757266265793948,EQUAL
821,0.620411,0.788979,1.003692232287943677,1.003692232287943575,1.003692232287943575,EQUAL
822,0.76404,0.881223,1.166323727509085808,1.166323727509085861,1.166323727509085861,EQUAL
823,0.946379,0.0502951,0.947714524182865786,37.166481201671352607,0.947714524182865836,Double
824,0.866987,0.5004,1.001032989789271010,1.001032989789270910,1.001032989789270911,Double
825,0.78022,0.794067,1.113232156738050893,1.113232156738050981,1.113232156738050982,Posit
826,0.408477,0.91141,0.998760025094027238,0.998760025094027170,0.998760025094027171,Double
827,0.897347,0.143892,0.908810052000055776,0.908810052000055823,0.908810052000055824,Posit
828,0.0983428,0.124648,0.158771834432104107,0.158771834432104103,0.158771834432104103,EQUAL
829,0.215538,0.763471,0.793312625393971020,0.793312625393970960,0.793312625393970960,EQUAL
830,0.113232,0.520068,0.532251775696142610,0.532251775696142570,0.532251775696142571,Double
831,0.127204,0.0157352,0.128174021179011211,3.513523529960249636,0.128174021179011222,Double
832,0.0836607,0.699399,0.704385155722455362,0.704385155722455302,0.704385155722455303,Double
833,0.0868855,0.868202,0.872538961605070547,0.872538961605070495,0.872538961605070496,Double
834,0.130467,0.0395237,0.136322358107117824,3.705509890911318215,0.136322358107117819,Double
835,0.652845,0.756228,0.999042967697819952,0.999042967697819972,0.999042967697819972,EQUAL
836,0.354915,0.0284046,0.356049560189114314,8.924878333963105703,0.356049560189114322,Double
837,0.106912,0.967908,0.973794336763825622,0.973794336763825651,0.973794336763825652,Posit
838,0.69024,0.242937,0.731744285476964852,0.731744285476964906,0.731744285476964906,EQUAL
839,0.564916,0.295306,0.637445010824915873,0.637445010824915891,0.637445010824915892,Posit
840,0.896433,0.0651853,0.898800305222761516,31.419428537087696895,0.898800305222761553,Double
841,0.23902,0.986873,1.015405886336492768,1.015405886336492757,1.015405886336492758,Double
842,0.0790129,0.161155,0.179482395769176197,0.179482395769176211,0.179482395769176212,Posit
843,0.657941,0.821366,1.052392033388587955,1.052392033388587888,1.052392033388587889,Double
844,0.185708,0.595405,0.623694647639250350,0.623694647639250421,0.623694647639250310,Double
845,0.89852,0.919455,1.285587370041741847,1.285587370041741950,1.285587370041741728,Posit
846,0.274132,0.856231,0.899043830725024111,0.899043830725024140,0.899043830725024140,EQUAL
847,0.52282,0.0151002,0.523038239655533355,13.889762627645659165,0.523038239655533310,Double
848,0.0536539,0.616011,0.618343638720281866,15.433805923365122581,0.618343638720281863,Double
849,0.776394,0.613528,0.989546926410755396,0.989546926410755367,0.989546926410755368,Double
850,0.152316,0.486905,0.510172777425628206,0.510172777425628165,0.510172777425628166,Double
851,0.712386,0.793981,1.066723718551153729,1.066723718551153776,1.066723718551153777,Posit
852,0.956679,0.445719,1.055414661608964325,1.055414661608964355,1.055414661608964355,EQUAL
853,0.252261,0.750887,0.792128306024257598,0.792128306024257655,0.792128306024257545,Double
